id,brand,store_name,county,district,address,lat,lng,source,updated_at
YLD579,COMEBUY,羅東夜市店,宜蘭,羅東鎮,宜蘭縣羅東鎮興東路8-1號,,,manual,2026-07-18
YLD580,COMEBUY,羅東站前店,宜蘭,羅東鎮,宜蘭縣羅東鎮公正路44號1樓,,,manual,2026-07-18
YLD581,COMEBUY,羅東羅商店,宜蘭,羅東鎮,宜蘭縣羅東鎮中山路四段299號,,,manual,2026-07-18
YLD582,COMEBUY,宜蘭冬山店,宜蘭,冬山鄉,宜蘭縣冬山鄉冬山路一段1080號,,,manual,2026-07-18
YLD583,COMEBUY,蘇澳江夏店,宜蘭,蘇澳鎮,宜蘭縣蘇澳鎮江夏路34號,,,manual,2026-07-18
YLD584,COMEBUY,宜蘭五結店,宜蘭,五結鄉,宜蘭縣五結鄉利成路一段17號,,,manual,2026-07-18
YLD585,COMEBUY,宜蘭頭城店,宜蘭,頭城鎮,宜蘭縣頭城鎮青雲路三段226號,,,manual,2026-07-18
YLD586,COMEBUY,宜蘭礁溪店,宜蘭,礁溪鄉,宜蘭縣礁溪鄉中山路二段160號,,,manual,2026-07-18
YLD587,茶湯會,羅東中正北店,宜蘭,羅東鎮,宜蘭縣羅東鎮中正北路14號,,,manual,2026-07-18
YLD588,鮮茶道,宜蘭復興店,宜蘭,宜蘭市,宜蘭縣宜蘭市復興路二段17號1樓,,,manual,2026-07-18
YLD589,鮮茶道,宜蘭家樂福店,宜蘭,宜蘭市,宜蘭縣宜蘭市民權路二段38巷2號B2,,,manual,2026-07-18
YLD590,鮮茶道,宜蘭東港店,宜蘭,宜蘭市,宜蘭縣宜蘭市東港路二段380號1F,,,manual,2026-07-18
YLD591,鮮茶道,宜蘭礁溪店,宜蘭,礁溪鄉,宜蘭縣礁溪鄉中山路二段198號,,,manual,2026-07-18
YLD592,鮮茶道,三星上將店,宜蘭,三星鄉,宜蘭縣三星鄉上將路三段145號,,,manual,2026-07-18
YLD593,鮮茶道,羅東南昌店,宜蘭,羅東鎮,宜蘭縣羅東鎮站前南路183號,,,manual,2026-07-18
YLD594,鮮茶道,羅東竹林店,宜蘭,羅東鎮,宜蘭縣羅東鎮復興路二段115號,,,manual,2026-07-18
YLD595,鮮茶道,五結利成店,宜蘭,五結鄉,宜蘭縣五結鄉利成路一段1號,,,manual,2026-07-18
YLD596,鮮茶道,宜蘭蘇澳店,宜蘭,蘇澳鎮,宜蘭縣蘇澳鎮中山路一段20號,,,manual,2026-07-18
YLD597,鮮茶道,蘇澳馬賽店,宜蘭,蘇澳鎮,宜蘭縣蘇澳鎮大同路65號1樓,,,manual,2026-07-18
YLD598,鮮茶道,南澳站前店,宜蘭,蘇澳鎮,宜蘭縣蘇澳鎮大通路48號,,,manual,2026-07-18
YLD599,鮮茶道,冬山店,宜蘭,冬山鄉,宜蘭縣冬山鄉冬山路17號,,,manual,2026-07-18
YLD600,鮮茶道,冬山義成店,宜蘭,冬山鄉,宜蘭縣冬山鄉義成路三段373號,,,manual,2026-07-18
YLD601,老虎堂,宜蘭羅東店,宜蘭,羅東鎮,宜蘭縣羅東鎮民權路67號,,,manual,2026-07-18
TYD602,50嵐,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路204號,24.91254,121.14591,johnny,2026-07-19
TYD603,50嵐,埔心中興店,桃園,楊梅區,桃園市楊梅區中興路103號,24.91421,121.18567,johnny,2026-07-19
TYD604,清心福全,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路186號,24.91192,121.14392,johnny,2026-07-19
TYD605,清心福全,楊梅環南店,桃園,楊梅區,桃園市楊梅區環南路180號1樓,,,manual,2026-07-18
TYD606,清心福全,楊梅環東店,桃園,楊梅區,桃園市楊梅區環東路470號,,,manual,2026-07-18
TYD607,清心福全,楊梅文化店,桃園,楊梅區,桃園市楊梅區文化街238號,,,manual,2026-07-18
TYD608,清心福全,楊梅青山店,桃園,楊梅區,桃園市楊梅區青山一街11號,,,manual,2026-07-18
TYD609,清心福全,楊梅水美店,桃園,楊梅區,桃園市楊梅區楊新路二段11號,,,manual,2026-07-18
TYD610,CoCo都可,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路10之1號,24.91485,121.14691,johnny,2026-07-19
TYD611,CoCo都可,埔心中興店,桃園,楊梅區,桃園市楊梅區中興路81號,,,manual,2026-07-18
TYD612,CoCo都可,楊梅梅獅店,桃園,楊梅區,桃園市楊梅區梅獅路二段182號1樓,,,manual,2026-07-18
TYD613,CoCo都可,楊梅富岡店,桃園,楊梅區,桃園市楊梅區中正路84號1樓,,,manual,2026-07-18
TYD614,迷客夏,桃園楊梅店,桃園,楊梅區,桃園市楊梅區大成路122號,,,manual,2026-07-18
TYD615,迷客夏,桃園楊梅埔心店,桃園,楊梅區,桃園市楊梅區中興路109號,,,manual,2026-07-18
TYD616,麻古茶坊,楊梅新農店,桃園,楊梅區,桃園市楊梅區新農街521號,,,manual,2026-07-18
TYD617,麻古茶坊,楊梅文化店,桃園,楊梅區,桃園市楊梅區文化街167號,24.91488,121.18122,johnny,2026-07-19
TYD618,茶聚,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路164號,,,manual,2026-07-18
TYD619,COMEBUY,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路118號,24.91312,121.14488,johnny,2026-07-19
TYD620,COMEBUY,楊梅文化店,桃園,楊梅區,桃園市楊梅區文化街181號,24.91442,121.18105,johnny,2026-07-19
TYD621,茶湯會,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路10號,,,manual,2026-07-18
TYD622,可不可熟成紅茶,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路96號,,,manual,2026-07-18
TYD623,五桐號,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路142號,,,manual,2026-07-18
TYD624,五桐號,楊梅文化店,桃園,楊梅區,桃園市楊梅區文化街187號,,,manual,2026-07-18
TYD625,龜記茗品,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路145號,24.91248,121.14422,johnny,2026-07-19
TYD626,龜記茗品,埔心文化店,桃園,楊梅區,桃園市楊梅區文化街228號,,,manual,2026-07-18
MLD627,50嵐,苗栗中正店,苗栗,苗栗市,苗栗縣苗栗市中正路1077號,,,manual,2026-07-18
MLD628,50嵐,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路86-2號,,,manual,2026-07-18
MLD629,50嵐,苗栗為公店,苗栗,苗栗市,苗栗縣苗栗市為公路156號,,,manual,2026-07-18
MLD630,50嵐,頭份建國店,苗栗,頭份市,苗栗縣頭份市建國路77號,,,manual,2026-07-18
MLD631,50嵐,頭份斗煥坪店,苗栗,頭份市,苗栗縣頭份市中正一路718號,,,manual,2026-07-18
MLD632,50嵐,竹南中正店,苗栗,竹南鎮,苗栗縣竹南鎮中正路263-1號,,,manual,2026-07-18
MLD633,50嵐,竹南光復店,苗栗,竹南鎮,苗栗縣竹南鎮光復路133號,,,manual,2026-07-18
MLD634,50嵐,苗栗苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮為公路85號,,,manual,2026-07-18
MLD635,50嵐,苗栗公館店,苗栗,公館鄉,苗栗縣公館鄉館中村大同路231-5號,,,manual,2026-07-18
MLD636,清心福全,苗栗中正店,苗栗,苗栗市,苗栗縣苗栗市中正路1062號,,,manual,2026-07-18
MLD637,清心福全,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路105號,,,manual,2026-07-18
MLD638,清心福全,苗栗為公店,苗栗,苗栗市,苗栗縣苗栗市為公路222號,,,manual,2026-07-18
MLD639,清心福全,公館大同店,苗栗,公館鄉,苗栗縣公館鄉玉泉村大同路362號,,,manual,2026-07-18
MLD640,清心福全,三義勝興店,苗栗,三義鄉,苗栗縣三義鄉中正路170-5號,,,manual,2026-07-18
MLD641,清心福全,大湖富興店,苗栗,大湖鄉,苗栗縣大湖鄉富興村八寮灣25號,,,manual,2026-07-18
MLD642,清心福全,竹南民治店,苗栗,竹南鎮,苗栗縣竹南鎮民治街42號,,,manual,2026-07-18
MLD643,清心福全,竹南龍山店,苗栗,竹南鎮,苗栗縣竹南鎮龍山路三段171號,,,manual,2026-07-18
MLD644,清心福全,竹南中華店,苗栗,竹南鎮,苗栗縣竹南鎮中華路105號,,,manual,2026-07-18
MLD645,清心福全,竹南光復店,苗栗,竹南鎮,苗栗縣竹南鎮光復路204號,,,manual,2026-07-18
MLD646,清心福全,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮博愛街160號,,,manual,2026-07-18
MLD647,清心福全,卓蘭中山店,苗栗,卓蘭鎮,苗栗縣卓蘭鎮中山路89號,,,manual,2026-07-18
MLD648,清心福全,苑裡站前店,苗栗,苑裡鎮,苗栗縣苑裡鎮為公路58號,,,manual,2026-07-18
MLD649,清心福全,苑裡世界店,苗栗,苑裡鎮,苗栗縣苑裡鎮新興路118號,,,manual,2026-07-18
MLD650,清心福全,銅鑼中正店,苗栗,銅鑼鄉,苗栗縣銅鑼鄉中正路162-1號,,,manual,2026-07-18
MLD651,清心福全,頭份中正店,苗栗,頭份市,苗栗縣頭份市中正一路507號,,,manual,2026-07-18
MLD652,清心福全,頭份建國店,苗栗,頭份市,苗栗縣頭份市建國路85號,,,manual,2026-07-18
MLD653,清心福全,後龍三民店,苗栗,後龍鎮,苗栗縣後龍鎮三民路121號,,,manual,2026-07-18
MLD654,清心福全,通霄中山店,苗栗,通霄鎮,苗栗縣通霄鎮通西里中山路165號,,,manual,2026-07-18
MLD655,清心福全,頭屋尖豐店,苗栗,頭屋鄉,苗栗縣頭屋鄉尖豐路128號,,,manual,2026-07-18
MLD656,CoCo都可,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市建功里府前路133號,,,manual,2026-07-18
MLD657,CoCo都可,南苗中正店,苗栗,苗栗市,苗栗縣苗栗市高苗里中正路886號,,,manual,2026-07-18
MLD658,CoCo都可,苗栗正發店,苗栗,苗栗市,苗栗縣苗栗市北苗里正發路35號,,,manual,2026-07-18
MLD659,CoCo都可,苗栗至公店,苗栗,苗栗市,苗栗縣苗栗市至公路140號,,,manual,2026-07-18
MLD660,CoCo都可,頭份建國店,苗栗,頭份市,苗栗縣頭份市忠孝里建國路57號,,,manual,2026-07-18
MLD661,CoCo都可,頭份中正店,苗栗,頭份市,苗栗縣頭份市頭份里中正路190號,,,manual,2026-07-18
MLD662,CoCo都可,頭份中正二店,苗栗,頭份市,苗栗縣頭份市和平里中正路12號,,,manual,2026-07-18
MLD663,CoCo都可,頭份信義店,苗栗,頭份市,苗栗縣頭份市民族里信義路89號,,,manual,2026-07-18
MLD664,CoCo都可,頭份文化店,苗栗,頭份市,苗栗縣頭份市文化里文化街155號,,,manual,2026-07-18
MLD665,CoCo都可,頭份斗煥坪店,苗栗,頭份市,苗栗縣頭份市中正二路198號,,,manual,2026-07-18
MLD666,CoCo都可,竹南光復店,苗栗,竹南鎮,苗栗縣竹南鎮照南里光復路182號,,,manual,2026-07-18
MLD667,CoCo都可,竹南民族店,苗栗,竹南鎮,苗栗縣竹南鎮竹南里民族街69-2號,,,manual,2026-07-18
MLD668,CoCo都可,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮中華里博愛街279號,,,manual,2026-07-18
MLD669,CoCo都可,三義店,苗栗,三義鄉,苗栗縣三義鄉廣盛村中正路168號,,,manual,2026-07-18
MLD670,CoCo都可,苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮苑南里為公路67號,,,manual,2026-07-18
MLD671,CoCo都可,通霄店,苗栗,通霄鎮,苗栗縣通霄鎮通西里中山路145號,,,manual,2026-07-18
MLD672,CoCo都可,銅鑼中正店,苗栗,銅鑼鄉,苗栗縣銅鑼鄉銅鑼村中正路162號,,,manual,2026-07-18
MLD673,CoCo都可,公館店,苗栗,公館鄉,苗栗縣公館鄉館中村大同路225號,,,manual,2026-07-18
MLD674,CoCo都可,後龍店,苗栗,後龍鎮,苗栗縣後龍鎮北龍里成功路7號,,,manual,2026-07-18
MLD675,迷客夏,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市建功里府前路99號1樓,,,manual,2026-07-18
MLD676,迷客夏,苗栗頭份建國店,苗栗,頭份市,苗栗縣頭份市蟠桃里建國路二段130號,,,manual,2026-07-18
MLD677,迷客夏,苗栗竹南光復店,苗栗,竹南鎮,苗栗縣竹南鎮照南里光復路139號,,,manual,2026-07-18
MLD678,迷客夏,苗栗苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮苑南里和平路128號1樓,,,manual,2026-07-18
MLD679,麻古茶坊,頭份尚順店,苗栗,頭份市,苗栗縣頭份市東庄里東民一街2號,,,manual,2026-07-18
MLD680,麻古茶坊,頭份文化店,苗栗,頭份市,苗栗縣頭份市山下里文化街186號,,,manual,2026-07-18
MLD681,麻古茶坊,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市福麗里至公路156號,,,manual,2026-07-18
MLD682,麻古茶坊,苗栗為公店,苗栗,苗栗市,苗栗縣苗栗市清華里為公路138號,,,manual,2026-07-18
MLD683,麻古茶坊,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮照南里博愛街22號,,,manual,2026-07-18
MLD684,龜記茗品,頭份尚順店,苗栗,頭份市,苗栗縣頭份市東民二街6號1樓,,,manual,2026-07-18
MLD685,龜記茗品,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路173號1樓,,,manual,2026-07-18
MLD686,龜記茗品,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮博愛街155號1樓,,,manual,2026-07-18
MLD687,龜記茗品,苑裡為公店,苗栗,苑裡鎮,苗栗縣苑裡鎮為公路62號,,,manual,2026-07-18
MLD688,五桐號,苗栗頭份尚順店,苗栗,頭份市,苗栗縣頭份市東民二街10號,,,manual,2026-07-18
MLD689,五桐號,苗栗苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮天下路55號,,,manual,2026-07-18
MLD690,五桐號,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路99號,,,manual,2026-07-18
MLD691,一沐日,頭份建國店,苗栗,頭份市,苗栗縣頭份市建國路185號,,,manual,2026-07-18
MLD692,一沐日,竹南光復店,苗栗,竹南鎮,苗栗縣竹南鎮光復路177號,,,manual,2026-07-18
MLD693,可不可熟成紅茶,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路138號,,,manual,2026-07-18
MLD694,可不可熟成紅茶,苗栗中正店,苗栗,苗栗市,苗栗縣苗栗市中正路1071號,,,manual,2026-07-18
MLD695,可不可熟成紅茶,頭份建國店,苗栗,頭份市,苗栗縣頭份市建國路178號,,,manual,2026-07-18
MLD696,可不可熟成紅茶,頭份尚順店,苗栗,頭份市,苗栗縣頭份市東民二街1號,,,manual,2026-07-18
MLD697,可不可熟成紅茶,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮博愛街74號,,,manual,2026-07-18
MLD698,可不可熟成紅茶,苗栗苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮為公路48號,,,manual,2026-07-18
MLD699,茶聚,苗栗新苗店,苗栗,苗栗市,苗栗縣苗栗市新苗街91號,,,manual,2026-07-18
MLD700,茶聚,頭份中央店,苗栗,頭份市,苗栗縣頭份市中央路146號,,,manual,2026-07-18
MLD701,茶聚,苗栗後龍店,苗栗,後龍鎮,苗栗縣後龍鎮中龍里中北街250之7號,,,manual,2026-07-18
MLD702,茶湯會,苗栗新中正店,苗栗,苗栗市,苗栗縣苗栗市中正路925號1樓,,,manual,2026-07-18
MLD703,茶湯會,竹南立達店,苗栗,竹南鎮,苗栗縣竹南鎮照南里立達街6號,,,manual,2026-07-18
MLD704,茶湯會,苑裡為公店,苗栗,苑裡鎮,苗栗縣苑裡鎮苑南里為公路73號,,,manual,2026-07-18
MLD705,茶湯會,頭份中正店,苗栗,頭份市,苗栗縣頭份市中正路43號1樓,,,manual,2026-07-18
MLD706,茶湯會,頭份建國店,苗栗,頭份市,苗栗縣頭份市建國路63號,,,manual,2026-07-18
MLD707,鮮茶道,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮博愛街139號,,,manual,2026-07-18
MLD708,鮮茶道,苗栗中苗店,苗栗,苗栗市,苗栗縣苗栗市中山路596號,,,manual,2026-07-18
MLD709,珍煮丹,苗栗竹南店,苗栗,竹南鎮,苗栗縣竹南鎮照南里博愛街44號1樓,,,manual,2026-07-18
MLD710,珍煮丹,苗栗竹南科專店,苗栗,竹南鎮,苗栗縣竹南鎮科專七路448號,,,manual,2026-07-18
MLD711,大苑子,苗栗中正店,苗栗,苗栗市,苗栗縣苗栗市中正路921號,,,manual,2026-07-18
MLD712,大苑子,苗栗府前店,苗栗,苗栗市,苗栗縣苗栗市府前路173號,,,manual,2026-07-18
MLD713,大苑子,竹南博愛店,苗栗,竹南鎮,苗栗縣竹南鎮照南里博愛街188號,,,manual,2026-07-18
MLD714,大苑子,頭份中正店,苗栗,頭份市,苗栗縣頭份市中正路55號,,,manual,2026-07-18
MLD715,大苑子,苑裡店,苗栗,苑裡鎮,苗栗縣苑裡鎮苑南里天下路71號,,,manual,2026-07-18
TY716,50嵐,楊梅新農店,桃園,楊梅區,桃園市楊梅區新農街265號,24.90998,121.15545,johnny,2026-07-19
TY717,50嵐,楊梅萬大店,桃園,楊梅區,桃園市楊梅區萬大路136號,24.91745,121.17932,johnny,2026-07-19
TY718,UG,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路137號,24.91266,121.14441,johnny,2026-07-19
TY719,Go,ba 自然湉 楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路205號,24.91187,121.14385,johnny,2026-07-19
TY720,茗茗究市,桃園旗艦店,桃園,楊梅區,桃園市楊梅區大成路37號,24.91386,121.14583,johnny,2026-07-19
TY721,茂昌草本茶,楊梅楊新店,桃園,楊梅區,桃園市楊梅區楊新路78號,24.91458,121.14652,johnny,2026-07-19
TY722,花火禾茶,はなび 製茶所,桃園,楊梅區,桃園市楊梅區新農街357號,24.91032,121.15786,johnny,2026-07-19
TY723,功夫茶,KUNGFUTEA 楊梅四維店,桃園,楊梅區,桃園市楊梅區四維路90號,24.91523,121.18042,johnny,2026-07-19
TY724,金茶伍手作飲品,楊梅瑞溪門市,桃園,楊梅區,桃園市楊梅區瑞溪路二段215號1樓,24.91316,121.17387,johnny,2026-07-19
TY725,吾奶王,桃園楊梅店,桃園,楊梅區,桃園市楊梅區梅獅路二段95號,24.91892,121.18231,johnny,2026-07-19
TY726,得正,楊梅大成計劃,桃園,楊梅區,桃園市楊梅區大成路177號,24.91201,121.14408,johnny,2026-07-19
TY727,茶聚CHAGE,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路164號,24.91218,121.14412,johnny,2026-07-19
TY728,五桐號WooTEA,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路142號,24.91255,121.14436,johnny,2026-07-19
TY729,萬波島嶼紅茶,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路136號,24.91271,121.14445,johnny,2026-07-19
TY730,迷客夏Milksha,桃園楊梅店,桃園,楊梅區,桃園市楊梅區大成路122號,24.91301,121.14472,johnny,2026-07-19
TY731,可不可熟成茶行,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路96號,24.91345,121.14521,johnny,2026-07-19
TY732,TEA,TOP第一味 楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路188號,24.91185,121.14388,johnny,2026-07-19
TY733,林三茶研所,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路232號,24.91132,121.14311,johnny,2026-07-19
TY734,上宇林,楊梅大成店,桃園,楊梅區,桃園市楊梅區大成路138號,24.91265,121.14438,johnny,2026-07-19
TY735,思茶MissingTea,桃園楊梅店,桃園,楊梅區,桃園市楊梅區大華街32號,24.91315,121.14612,johnny,2026-07-19
TY736,鮮茶道,楊梅楊新北店,桃園,楊梅區,桃園市楊梅區楊新北路391號,24.91811,121.14925,johnny,2026-07-19
TY737,蓋胖杯茶飲,,桃園,楊梅區,桃園市楊梅區新成路12號,24.91402,121.14498,johnny,2026-07-19
TY738,先喝道,桃園楊梅店,桃園,楊梅區,桃園市楊梅區環東路441號,24.91433,121.15412,johnny,2026-07-19
TY739,Tea's原味,楊梅新農店,桃園,楊梅區,桃園市楊梅區新農街二段52號,24.90855,121.16112,johnny,2026-07-19
TY740,迷客夏Milksha,桃園楊梅埔心店,桃園,楊梅區,桃園市楊梅區中興路109號,24.91411,121.18512,johnny,2026-07-19
TY741,茶詠春,楊梅埔心店,桃園,楊梅區,桃園市楊梅區中興路12號,24.91522,121.18688,johnny,2026-07-19
TY742,鮮茶道,埔心站前店,桃園,楊梅區,桃園市楊梅區中興路6號,24.91544,121.18712,johnny,2026-07-19
TY743,紅茶大苑,埔心店,桃園,楊梅區,桃園市楊梅區中興路15號1樓,24.91515,121.18665,johnny,2026-07-19
TY744,五桐號WooTEA,楊梅文化店,桃園,楊梅區,桃園市楊梅區文化街187號,24.91425,121.18095,johnny,2026-07-19
TY745,紅茶巴士,楊梅文化站,桃園,楊梅區,桃園市楊梅區文化街203號,24.91388,121.18045,johnny,2026-07-19
TY746,龜記,埔心文化店,桃園,楊梅區,桃園市楊梅區文化街228號,24.91312,121.17988,johnny,2026-07-19
TY747,可不可熟成茶行,埔心文化店,桃園,楊梅區,桃園市楊梅區文化街252號,24.91233,121.17912,johnny,2026-07-19
TY748,食茶,特色茶飲,桃園,楊梅區,桃園市楊梅區成功路38號,24.93512,121.09015,johnny,2026-07-19
